i1	i10	i11	i12	i13	i14	i15	i16	i2	i3	i4	i5	i6	i7	i8	i9
OTU_9288_ITS	0	1	1	2	1	2	1	0	1	1	1	0	2	0	2	1
OTU_9306_ITS	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_9308_ITS	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_9309_ITS	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_9310_ITS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9311_ITS	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_9313_ITS	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_9315_ITS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
OTU_9316_ITS	15	26	24	14	26	9	10	13	17	25	13	17	11	138	10	15
OTU_9322_ITS	1	0	0	2	0	0	0	1	0	1	1	0	1	0	0	1
OTU_9328_ITS	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_9340_ITS	0	1	0	0	0	2	0	1	2	0	0	0	0	0	0	0
OTU_9348_ITS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_9360_ITS	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_9367_ITS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_9368_ITS	7	3	3	4	5	8	4	2	8	4	3	4	5	2	4	3
OTU_9372_ITS	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0
OTU_9373_ITS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_938_ITS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_9388_ITS	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_9400_ITS	0	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0
OTU_9403_ITS	3	0	0	1	0	1	0	1	0	0	2	0	0	1	0	0
OTU_9404_ITS	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0
OTU_9427_ITS	1	0	0	1	1	0	1	0	0	0	0	0	0	1	2	0
OTU_9431_ITS	0	0	0	0	1	2	1	1	1	0	0	1	0	0	0	0
OTU_9439_ITS	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_9440_ITS	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_9441_ITS	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_9445_ITS	2	2	0	0	0	1	3	0	0	0	2	1	1	1	1	0
OTU_9446_ITS	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1
OTU_9451_ITS	0	23	1	24	0	1	0	0	12	1	0	2	0	0	1	0
OTU_9462_ITS	5	6	2	5	29	3	20	6	11	8	5	11	10	3	51	5
OTU_9467_ITS	0	2	0	0	1	3	0	0	4	1	1	1	0	1	0	0
OTU_9468_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9482_ITS	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_9483_ITS	1	0	0	0	2	1	0	1	0	2	1	0	1	0	0	1
OTU_9490_ITS	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_9498_ITS	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_9500_ITS	4	3	9	9	5	0	17	1	0	15	9	0	2	1	4	3
OTU_9503_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_9504_ITS	2	0	1	0	0	2	3	4	0	2	0	2	0	2	2	1
OTU_9511_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_9512_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_9523_ITS	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
OTU_9524_ITS	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
OTU_9527_ITS	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_9532_ITS	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_9533_ITS	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_9544_ITS	28	21	40	35	45	30	36	20	33	42	48	105	48	46	38	34
OTU_9559_ITS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_9566_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_9573_ITS	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_9579_ITS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_9581_ITS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9583_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9602_ITS	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1
OTU_9604_ITS	0	0	0	0	0	0	0	1	1	0	2	0	1	0	0	0
OTU_9610_ITS	5	21	3	2	2	5	6	0	7	3	10	6	2	2	6	15
OTU_9613_ITS	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_9615_ITS	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
OTU_9647_ITS	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_9649_ITS	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	2
OTU_9650_ITS	3	0	14	2	2	1	0	0	0	0	1	0	0	4	1	0
OTU_9651_ITS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_9654_ITS	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
OTU_9656_ITS	0	5	29	8	7	7	0	4	7	5	7	39	5	6	6	4
OTU_9659_ITS	3	4	2	4	8	7	0	3	3	4	10	6	1	12	6	13
OTU_9662_ITS	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU_9663_ITS	0	0	3	0	0	5	1	17	6	0	2	4	1	3	3	3
OTU_9665_ITS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_9667_ITS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9669_ITS	1	1	0	0	0	0	3	1	0	0	1	0	2	1	0	0
OTU_9673_ITS	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
OTU_9676_ITS	1	2	3	0	1	1	0	0	3	0	2	0	0	3	0	0
OTU_9679_ITS	28	17	23	29	23	52	105	40	32	39	34	41	64	123	22	17
OTU_9681_ITS	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_9688_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9689_ITS	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
OTU_9693_ITS	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_9697_ITS	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_9703_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_9710_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
OTU_9714_ITS	0	1	0	0	0	2	0	0	3	0	2	0	0	4	1	0
OTU_9724_ITS	2	12	3	4	8	4	6	0	2	0	0	4	4	2	3	4
OTU_9728_ITS	0	1	2	1	2	0	0	0	0	0	0	0	1	0	0	0
OTU_9735_ITS	1	0	1	2	3	0	2	0	1	2	0	2	4	0	1	0
OTU_9744_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_9748_ITS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
OTU_9755_ITS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_9764_ITS	38	25	51	25	24	40	32	46	26	36	23	46	40	16	26	27
OTU_9770_ITS	0	1	0	0	0	0	1	0	0	0	2	1	0	2	1	0
OTU_9787_ITS	4	3	0	0	0	0	0	0	2	9	0	0	0	0	0	3
OTU_9792_ITS	0	91	0	1	0	2	1	1	0	0	0	0	0	0	1	1
OTU_9795_ITS	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_9796_ITS	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU_9802_ITS	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0
OTU_9803_ITS	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0
OTU_9806_ITS	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9807_ITS	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_9810_ITS	13	12	12	10	15	8	16	4	4	11	10	8	9	6	17	9
OTU_9815_ITS	0	0	1	1	1	0	0	0	1	0	0	1	1	0	2	0
OTU_9816_ITS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_9819_ITS	0	0	0	1	0	2	2	1	0	1	0	0	0	0	0	2
OTU_9820_ITS	1	0	0	0	0	1	1	0	0	1	0	0	3	0	0	0
OTU_9825_ITS	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_9828_ITS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_9829_ITS	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
OTU_9832_ITS	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1
OTU_9834_ITS	3	4	7	7	5	3	3	4	6	4	2	5	2	6	3	6
OTU_9842_ITS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_9860_ITS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_9861_ITS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_9865_ITS	2	4	4	3	2	0	4	2	2	3	5	14	5	2	4	2
OTU_9870_ITS	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_9876_ITS	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_9879_ITS	3	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1
OTU_9897_ITS	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
OTU_9902_ITS	0	0	1	0	0	2	0	0	1	0	2	3	2	0	1	0
OTU_9911_ITS	3	2	1	3	0	1	2	2	2	1	5	11	2	2	1	1
OTU_9914_ITS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_9935_ITS	0	0	0	1	1	0	2	1	0	1	0	0	0	1	0	0
OTU_9938_ITS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_9944_ITS	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0
OTU_9950_ITS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_9956_ITS	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU_9957_ITS	0	3	1	1	0	1	3	3	2	6	4	0	1	7	0	1
OTU_9958_ITS	3	2	3	1	2	1	0	1	0	1	2	3	0	2	3	1
OTU_9961_ITS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
OTU_9964_ITS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_9970_ITS	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9971_ITS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_9980_ITS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
OTU_9988_ITS	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_9995_ITS	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_9998_ITS	0	3	47	0	1	1	3	1	3	4	0	0	13	3	0	1
