i1	i10	i11	i12	i13	i14	i15	i16	i2	i3	i4	i5	i6	i7	i8	i9
OTU_195859_16S	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_195864_16S	1	0	0	0	0	0	2	1	0	0	0	0	0	1	2	0
OTU_195881_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
OTU_195895_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_195915_16S	1	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0
OTU_195916_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_195935_16S	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
OTU_195941_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_195942_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_195951_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_195954_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_195956_16S	1	2	1	2	0	0	0	1	0	1	0	0	2	1	3	1
OTU_195962_16S	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_195965_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_195975_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_196004_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_196012_16S	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU_19602_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196021_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196032_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_196039_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
OTU_19604_16S	0	1	2	1	1	0	0	1	0	1	0	0	0	1	0	0
OTU_196042_16S	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_196043_16S	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
OTU_196047_16S	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
OTU_196050_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196071_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_196073_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_196090_16S	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
OTU_196091_16S	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_196097_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_196127_16S	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU_196132_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_196159_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_196161_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_196162_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_196166_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_196167_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_196180_16S	3	1	6	0	6	2	1	1	1	2	2	2	0	3	5	2
OTU_196185_16S	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
OTU_196189_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_196192_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1962_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_196204_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196206_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1
OTU_196217_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_196222_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19624_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0
OTU_196266_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196267_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_196279_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_196283_16S	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1
OTU_196286_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_196288_16S	0	1	0	2	1	1	0	1	0	0	1	0	1	0	0	1
OTU_196291_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_1963_16S	0	3	1	4	3	1	5	3	4	5	5	4	1	3	3	2
OTU_196300_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_196309_16S	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1
OTU_196340_16S	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
OTU_196343_16S	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_196353_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_196355_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196390_16S	2	0	0	0	0	0	1	2	2	0	0	0	0	1	1	1
OTU_19644_16S	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1
OTU_196441_16S	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0
OTU_196454_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_196456_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_196459_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_196465_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_196467_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_196470_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196487_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_196499_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1965_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_196503_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196510_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_196515_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_196537_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_196542_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_196549_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196552_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_196562_16S	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1
OTU_196567_16S	0	0	0	0	1	1	4	3	1	3	0	0	0	3	2	2
OTU_196572_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_196582_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196588_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196589_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU_19659_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196605_16S	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
OTU_196618_16S	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_196624_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_19664_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_196677_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_196686_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_196688_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196724_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_196737_16S	4	2	5	7	10	9	6	9	7	8	4	7	9	9	7	8
OTU_196740_16S	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
OTU_196750_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196781_16S	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_196787_16S	2	1	1	1	2	4	3	0	3	2	4	5	3	2	0	1
OTU_196791_16S	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0
OTU_196794_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_19681_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_196816_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_196817_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196824_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_196825_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1
OTU_196826_16S	2	3	1	4	2	3	2	3	7	1	3	2	6	2	1	1
OTU_196838_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_196855_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196886_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU_196888_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_196894_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1969_16S	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU_196901_16S	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	2
OTU_196912_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196919_16S	1	2	1	0	0	1	1	0	0	0	1	0	1	0	0	0
OTU_196926_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_196942_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_196955_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_19696_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_196988_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19699_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_196997_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_197_16S	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_197009_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_197020_16S	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0
OTU_197026_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
OTU_197032_16S	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1
OTU_197034_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_197038_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_197046_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_197050_16S	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
OTU_197054_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_197061_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_197062_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_197063_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_197088_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_197094_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_197096_16S	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
OTU_197126_16S	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU_197137_16S	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
OTU_197138_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_197154_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_197168_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
OTU_197174_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_197184_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_197186_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
OTU_197191_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_197196_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_197200_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_197220_16S	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
OTU_197225_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_197235_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_197243_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
OTU_197244_16S	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
OTU_197286_16S	1	1	3	1	0	0	1	1	1	0	3	1	1	0	1	2
OTU_1973_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_197304_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_197309_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_197317_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_197324_16S	0	0	0	0	1	0	0	0	1	0	1	0	1	2	0	0
OTU_197329_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
OTU_197335_16S	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_197342_16S	2	0	0	2	5	1	3	1	0	2	2	2	0	1	4	4
OTU_197344_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_197355_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_197367_16S	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_197370_16S	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_197379_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_197383_16S	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
OTU_197390_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_197391_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_197392_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_197395_16S	1	0	1	0	2	0	0	0	1	0	0	1	0	2	1	0
OTU_197397_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1974_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_197402_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_197415_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_197420_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_197427_16S	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2
OTU_197430_16S	1	5	1	1	3	1	2	0	3	2	1	2	1	1	2	2
OTU_197439_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_197466_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_197467_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_197478_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_19749_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_197494_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_197508_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
OTU_197515_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_197523_16S	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	3
OTU_197535_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_197544_16S	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_197558_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
OTU_197579_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_197588_16S	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_197605_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_197627_16S	4	3	4	7	3	6	3	7	6	3	4	4	2	2	7	6
OTU_19763_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_197639_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_19764_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_197643_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_197646_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
OTU_197654_16S	0	1	3	2	2	5	0	1	0	1	0	1	0	2	0	1
OTU_197665_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_197685_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_1977_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_197706_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_197707_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_197709_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_197715_16S	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
OTU_197724_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_197725_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_197731_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_197743_16S	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_19775_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_197758_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
OTU_197776_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
OTU_19778_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_197786_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_197805_16S	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
OTU_197814_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_197839_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_197855_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_19786_16S	1	0	2	1	0	3	3	0	1	2	0	0	1	0	2	0
OTU_197862_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_197870_16S	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
OTU_197872_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_197881_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_197890_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_197894_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_197898_16S	0	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0
OTU_1979_16S	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1
OTU_197903_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_197905_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_197920_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_197936_16S	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
OTU_197942_16S	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_197975_16S	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
OTU_197983_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_19799_16S	1	1	0	1	0	0	1	0	0	0	0	1	1	0	2	0
OTU_197992_16S	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_198031_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_198040_16S	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
OTU_198042_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_19805_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_198065_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU_198068_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_198070_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_198111_16S	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
OTU_198112_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_198116_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_198118_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_19812_16S	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1
OTU_198123_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_198133_16S	0	1	0	0	0	0	0	0	2	1	0	0	1	2	1	2
OTU_198149_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_198174_16S	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_198176_16S	2	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0
OTU_198178_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_198182_16S	0	0	0	0	1	0	1	0	0	0	0	2	1	0	0	0
OTU_198188_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_198221_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OTU_198239_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_198244_16S	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
OTU_198259_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OTU_198261_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_198278_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
OTU_1983_16S	1	0	2	0	0	1	0	0	0	0	0	2	0	1	1	0
OTU_198308_16S	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
OTU_198336_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_198348_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_19836_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_19839_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_198392_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_198404_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
OTU_198421_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_198434_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_198445_16S	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_198455_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
OTU_198456_16S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_198463_16S	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1
OTU_198465_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_198474_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1985_16S	8	8	8	7	7	7	10	9	13	10	7	11	3	8	7	3
OTU_198507_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_198525_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_198540_16S	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
OTU_198543_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_19856_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_198569_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU_19857_16S	2	3	2	2	5	5	3	6	4	1	2	2	3	3	1	3
OTU_198572_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_198574_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_198584_16S	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_198592_16S	4	1	2	2	1	4	3	3	6	2	1	3	2	0	2	2
OTU_198597_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_1986_16S	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
OTU_198604_16S	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
OTU_198608_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_198618_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_198619_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
OTU_198628_16S	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_19863_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_198630_16S	0	0	1	2	0	0	1	2	0	0	0	0	0	0	0	1
OTU_198634_16S	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_198639_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_198649_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_198661_16S	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0	1
OTU_198669_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_198688_16S	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_1987_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_198711_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_198713_16S	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
OTU_198724_16S	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_198729_16S	2	0	1	0	1	1	1	1	1	0	0	1	0	0	0	1
OTU_198737_16S	1	4	0	0	1	1	2	1	1	0	1	0	0	2	4	0
OTU_198747_16S	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1
OTU_198748_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_198759_16S	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_198763_16S	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_198774_16S	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_198777_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_198787_16S	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_198799_16S	0	0	2	1	0	0	1	2	3	3	0	1	2	0	0	3
OTU_198811_16S	1	0	2	2	0	1	0	1	1	0	0	0	1	0	0	0
OTU_198816_16S	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
OTU_198818_16S	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
OTU_198819_16S	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_198835_16S	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_198837_16S	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
